,수주량,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200
2022-02-01,0.0,2.179716114906788,0.7744709505109533,60.660242753444514,0.062842672096061,1.0,0.2761528170158003,576.4606588700506,41.88762210505889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-01,0.0,2.179716114906788,0.7744709505109533,60.660242753444514,0.062842672096061,1.0,0.2761528170158003,576.4606588700506,104.4787105767764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,0.0,2.179716114906788,0.7744709505109533,60.660242753444514,0.062842672096061,1.0,0.2761528170158003,576.4606588700506,341.94409096874307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,773138.9368286133,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,863977.5452757892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,121281.009765625,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,125658.45297528512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,106838.76123046875,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,119766.80335154518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-08,53454.77770996094,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,55912.73908714823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-08,467.32623291015625,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,-5378.87190772319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,289063.4239501953,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,305170.3682930949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,26645.69189453125,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,19279.540348539096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,61548.48010253906,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,54212.45979748154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,7648.338684082031,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,9288.118588540585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,228.9326171875,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,25.58095055402373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,283898.36950683594,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,311918.68409090926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,54174.25390625,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,66391.60414373147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-08,13691.237670898438,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,15777.71876520096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-08,7678.944152832031,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,5583.299499350183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,16365.572998046875,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,17697.812720095804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,51963.624084472656,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,61816.97511195824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,-5215.199235464039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-08,8918.678466796875,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,10931.642915520144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,-4845.846505318007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-08,4914.129699707031,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,6793.657471566919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,1790.4314575195312,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,2547.0216463290312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-08,1816.6416625976562,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,3400.408783119027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,3780.8796997070312,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,5629.072014208776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,-143.454445309844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,41.54947262052107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,104.14871419832564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,350.46320121398327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,341071.2593383789,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,248503.69305756936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,98549.7158203125,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,95469.67951873352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,42438.94396972656,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,29998.754893372905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-15,42281.84753417969,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,42250.56356822662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,22301.12109375,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,28153.25160085028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,174888.17950439453,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,144231.47845458562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,7153.540344238281,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-6277.781424199262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,44524.75341796875,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,32184.58787776193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,70.49908447265625,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,766.3434070607971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-2278.8011880706817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,125254.82354736328,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,87397.28756135934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,18806.5244140625,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,18134.76376119247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-15,3779.2738037109375,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,3918.5219645939032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-15,10853.067321777344,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,12435.09882009344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,18739.84600830078,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,23405.95517757668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,2780.8132934570312,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-6193.20571294159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-9166.048953753596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-15,6760.723449707031,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,10159.429472066931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,1989.3382568359375,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,4058.587977490128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,1173.940603105886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,729.9171142578125,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,3343.9714871331275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,53.723852362471234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-143.53926671860404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,-217.47391445088124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,1904.1687047972785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,103.99608969116802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,352.8521398643457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,439937.4620361328,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,387306.2033402062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,51697.50714111328,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,25918.33873703671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,59410.819396972656,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,51705.571449215786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-22,23724.840942382812,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,13156.80304290696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,12947.0361328125,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,12218.186316145588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,236696.33422851562,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,230046.95066014552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,9974.571716308594,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-4804.391968912446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,106145.80279541016,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,117732.52964872704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,9308.617858886719,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,11415.133993957284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,6617.018737792969,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,8912.59856528986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,163900.4630126953,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,140094.09475468888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,49426.325439453125,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,59355.91509670545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-22,9223.958129882812,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,9143.31243055129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-22,4936.056457519531,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,1414.4956242579833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,5447.680358886719,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,1840.068954597947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,27057.867736816406,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,25958.839842726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-2410.6045327513707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-22,3133.0828857421875,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,2412.257011060251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-3223.537325395649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-22,4556.771728515625,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,6035.776857762482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-1201.4667574598016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-12.132710287042215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-143.38093201491054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,-147.55751750569885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,41.07487547304756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-22,7253.523864746094,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,10413.980382238637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,8145.685302734375,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,11988.723962763324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,352105.2618408203,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,261736.17046815788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,131452.38385009766,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,139970.82524842743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,58232.25939941406,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,50036.282980161566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01,36962.669860839844,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,32100.62814148732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,14807.063781738281,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,14893.588590669377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,214883.18408203125,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,198873.5227790945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,33056.74041748047,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,28215.252952187147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,46310.81433105469,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,32193.998795961492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,1674.9850463867188,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,516.1314506459821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,-2278.797226516392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,198110.6864013672,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,189025.0649277136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,11119.632995605469,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,4599.379047532686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01,12105.719787597656,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,13279.629822809748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-01,20804.885131835938,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,24120.22647011048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,20631.868408203125,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,23566.87395509401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,34601.716247558594,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,36761.190327475815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01,17425.476013183594,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,23818.97461557498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-01,7581.299011230469,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,8788.35187027129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,10851.214599609375,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,14185.274928713943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-01,1146.093994140625,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,1174.9196553219365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,829.99462890625,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,942.697844068444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,21.93857796550683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,-143.11421554005418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
