,상대습도,일강수량,최심적설,평균온도,기준금리,연면적별,거래처코드,제품명,수주량
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004500,PEMA-SR3000F,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,CSA5000,18000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,PEMA-500FR,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,PEMA-CR1000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,PEMA-HR1000,47000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,PEMA-HR1500,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004600,PEMA-PR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004700,CSA5000,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004700,PEMA-580FX,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004700,PEMA-HR1000,75000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004700,PEMA-HR1500,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004700,PEMA-SN400,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,CSA5000,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,PEMA-580FX,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,PEMA-HR1000,72000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,PEMA-HR1500,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,PEMA-SP1000,1000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004800,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,PEMA-CR1000,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,PEMA-HR1000,62000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,PEMA-SP1000,1000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2004901,PEMA-SR2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,CSA5000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,PEMA-CR1000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,PEMA-HR1000,54000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,PEMA-HR1500,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,PEMA-SR2000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005000,PEMA-SR2000A,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,CSA4000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,CSA5000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,PEMA-HR1000,54000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,PEMA-HR1500,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,PEMA-PCM2000,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,PEMA-SR2000A,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005100,PEMA-SR3000F,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,CSA5000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,PEMA-CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,PEMA-HR1000,44000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,PEMA-HR1500,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,PEMA-PR1000,32000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005200,PEMA-SR3000F,5500
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005300,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005300,PEMA-HR1000,46000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005300,PEMA-HR1500,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005300,PEMA-PR1000,23000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005300,PEMA-SR3000F,9500
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,AE,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,PEMA-HR1000,55000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,PEMA-HR1500,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,PEMA-PCM2000,4000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,PEMA-PR1000,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005400,PEMA-SR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,CSA5000,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-580FX,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-HR1000,31000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-HR1500,30000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-PCM2000,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-PR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,PEMA-SR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005500,SRE-110,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-580FX,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-HR1000,31000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-PCM2000B,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-PR1000,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005600,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,AE,1000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,PEMA-HR1000,33000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,PEMA-HR1500,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,PEMA-PR1000,2000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,PEMA-PR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005700,PEMA-SR2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,AE,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,PEMA-580FX,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,PEMA-HR1000,33000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,PEMA-HR1500,30000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,PEMA-PR1000,18000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005800,PEMA-SR2000,16000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005900,AE,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005900,PEMA-HR1000,35000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005900,PEMA-HR1500,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005900,PEMA-PR1000,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2005900,PEMA-SR2000,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,AE,1000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,CSA5000,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,PEMA-HR1000,32000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,PEMA-SN400,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,PEMA-SR2000A,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006000,PEMA-SR3000F,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,AE,1000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,CSA5000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,PEMA-HR1000,33000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,PEMA-HR1500,11000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,PEMA-SN400,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,PEMA-SP1000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006100,PEMA-SR3000F,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006200,PEMA-HR1000,43050
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006200,PEMA-PCM2000,9000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006200,PEMA-SPR,2500
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006200,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006200,SRE-200,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006300,PEMA-HR1000,39000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006300,PEMA-PCM2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006300,PEMA-PCM2000B,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006300,PEMA-SR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006400,CSA5000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006400,PEMA-HR1000,31000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006400,PEMA-HR1500,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006400,PEMA-PR1000,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006400,PEMA-SR2000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,CSA5000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,PEMA-580FX,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,PEMA-HR1000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,PEMA-HR1500,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,PEMA-SR2000,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006500,PEMA-SR3000F,4000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,AE,2000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,CSA5000,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,PEMA-HR1000,23000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,PEMA-SR2000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,PEMA-SR2000A,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006600,PEMA-SR3000F,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006606,CSA5000,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006606,PEMA-HR1000,18000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006606,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006606,PEMA-SR2000,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006606,PEMA-SR3000F,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,CSA5000,18000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-HR1000,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-HR1000S,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-HR1500,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-SR3000F,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006609,PEMA-SR5000F,2000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,CSA5000,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,PEMA-500FR,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,PEMA-HR1000,23000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,PEMA-HR1500,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,PEMA-SR2000,3570
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006612,PEMA-SR3000F,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006700,CSA5000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006700,PEMA-580FX,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006700,PEMA-HR1000,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006700,PEMA-HR1500,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006700,PEMA-SR3000F,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006800,CSA4000,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006800,CSA5000,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006800,PEMA-HR1000,26000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006800,PEMA-HR1500,16000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006800,PEMA-PR1000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006900,CSA5000,28000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006900,PEMA-HR1000,21000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006900,PEMA-HR1500,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006900,PEMA-PCM2000,8000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2006900,PEMA-PR1000,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007000,CSA5000,23000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007000,PEMA-580FX,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007000,PEMA-HR1000,33000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007000,PEMA-HR1500,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007000,PEMA-PR1000,35000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007100,CSA5000,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007100,PEMA-HR1000,27000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007100,PEMA-PCM2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007100,PEMA-PR1000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007100,PEMA-PR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007200,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007200,PEMA-HR1000,39000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007200,PEMA-PR1000,23000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007200,PEMA-SN400,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007302,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007302,PEMA-HR1000,40000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007302,PEMA-PR1000,22000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007302,PEMA-SN400,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007302,PEMA-SR2000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,PEMA-HR1000,21000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,PEMA-HR1500,17000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,PEMA-PR1000,3000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,PEMA-SN400,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007400,PEMA-SR2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,PEMA-HR1000,33000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,PEMA-HR1500,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,PEMA-PR1000,15000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007500,PEMA-SR3000F,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007600,CSA5000,10000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007600,PEMA-HR1000,41000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007600,PEMA-HR1500,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007600,PEMA-SN400,7000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007600,PEMA-SR2000,5000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007700,PEMA-HR1000,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007700,PEMA-HR1500,25000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007700,PEMA-SR2000,13000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007800,PEMA-HR1000,20000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007800,PEMA-HR1500,27000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007800,PEMA-SR2000,6000
2020-02,66.88671506352087,2.033284936479129,0.24228675136116148,3.727441016333938,1.25,7743793,2007800,PEMA-SR2000A,7000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,AE,3000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,CSA5000,28000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,PEMA-HR1000,37000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,PEMA-HR1500,5000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,PEMA-PR1000,20000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,PEMA-SR2000,7000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001102,PEMA-SR3000F,7000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,AE,10000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,CSA5000,33000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,PEMA-HR1000,45000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,PEMA-HR1500,15000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,PEMA-SR2000,5000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001200,PEMA-SR3000F,17000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001300,CSA5000,38000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001300,PEMA-HR1000,42000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001300,PEMA-HR1500,20000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001300,PEMA-SR2000,10000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001300,PEMA-SR5000F,10000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001400,CSA5000,28000
2020-03,60.694363327674026,1.06893039049236,0.006146010186757209,7.8993548387096775,0.75,11972937,2001400,PEMA-500FR,13000
