,수주량,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200
2022-02-08,3554.4476318359375,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,232200.791015625,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,229850.28390567488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,19664.82147216797,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,12871.830691242309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,73678.5615234375,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,71367.14358241923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,9073.812530517578,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,12219.275468562806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,152.6610109707693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,251755.6278076172,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,268205.08035860606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,51477.964935302734,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,62585.137276045054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-08,13403.41455078125,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,16750.512036598564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-08,7041.6978759765625,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,6240.403617049177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,21988.99038696289,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,26695.2595992311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,37761.005462646484,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,41263.80971737691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-08,10442.327117919922,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,13920.57712260509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-08,2561.4154357910156,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,4578.489559969002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,2494.50927734375,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,4843.060755727444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-08,717.1377563476562,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,3037.8395332739296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,2943.0684204101562,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,5561.050308327274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,160.31593366939637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,267.0005376049641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,0.0,2.811746190094758,0.0,55.14734910910049,0.1609254656308927,1.0,0.706166865583254,683.4271316771051,249.7900472915909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,389373.80505371094,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,325479.69235033327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,101607.55123901367,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,99134.84561626014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,46288.478607177734,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,34170.23586381447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-15,35209.4612121582,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,31535.991751915648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-15,15137.140869140625,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,18838.914174560243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,198054.04428100586,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,183677.12568715715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,9085.939361572266,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,204.3467569504352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,46411.66516113281,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,34974.847063451736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,753.7466712229236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,60.56829630138854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,180600.93975830078,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,169418.92351257868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,25134.477325439453,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,27505.621263015444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-15,1495.9987487792969,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,2194.294494588097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-15,10127.31997680664,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,12999.305356966504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,22718.083465576172,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,30103.95989114781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,7067.4906005859375,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-15,5483.850311279297,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,9243.442423991642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,85.52931688565239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,2123.026535332338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,85.21454068842144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,14.854526899135324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,2686.2380003454123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,233.2020000055204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-15,0.0,5.6060319043804725,0.0,64.01434370197175,0.3891317538950512,1.0,0.6774261154686204,712.0148597988135,217.30028406635148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,436307.7516479492,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,390027.1077867102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,55313.650146484375,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,31143.23171964963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,57755.87365722656,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,48295.99689929792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-22,31958.125274658203,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,24736.60686542125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-22,14860.580322265625,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,16268.671678437153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,175767.48916625977,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,149815.9825581345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,10473.54800415039,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,118698.25863647461,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,135565.30432176948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,9058.434753417969,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,12392.520245102323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,4514.389343261719,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,7358.045217106815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,132990.9363708496,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,99556.24934299504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,49022.68295288086,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,59289.64881562963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-22,8687.477416992188,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,10241.122920338788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-22,4388.076385498047,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,2662.942261767044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,5333.710266113281,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,3212.090996262538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,21808.278747558594,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,18779.43862100575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-22,3380.5470581054688,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,4076.1786776706094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-22,3138.162811279297,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,5593.539606071419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.3175266418127336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,157.61619893710713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-22,0.0,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-22,6499.038848876953,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,10977.067269744102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-22,6443.405059814453,5.214302581072204,0.0,55.73559660132331,0.3005670242140446,1.0,0.601199716322418,714.4986156034549,11073.07324794723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,364875.9853820801,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,288444.6828316427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,93381.73233032227,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,85233.21567978885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,47287.525329589844,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,33383.30036384647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-01,38806.886779785156,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,34443.08778231966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-01,11486.18716430664,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,11441.222763756614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,142783.4825439453,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,102893.49957319137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,18469.84716796875,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,11337.898270513875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,55470.83181762695,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,45646.72457267906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,531.93505859375,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,240.48733755128205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,6.1316907358858845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,160793.56573486328,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,139052.16956587788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,17817.677734375,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,14896.314823220737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-01,9793.234893798828,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,11782.959923435785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-01,20679.790649414062,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,25794.165091306648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,22044.27423095703,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,26938.778937306783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,33692.46255493164,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,35644.617315776246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01,6765.0235595703125,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,10251.350605129148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-01,5153.168365478516,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,6566.074510178775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,9982.096069335938,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,14719.267659463318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,85.53637932736254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,5.091825548176162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,17.504155092650848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,201.4914278012484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,0.0,6.946483032200023,7.078079973067344,68.48085298737416,0.0411966334446218,1.0000000000000002,0.611740688642611,819.3354504842748,228.1920010654352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,522553.7267150879,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,511063.9163444908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,161662.0743713379,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,180759.04501884544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,24893.288208007812,7.400618370545887,0.0,73.2905585793259,0.041892947798073,1.0000000000000002,0.7596908594669929,1033.4567320186989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
